101.33,1479.8,298.15,1-butyl-3-cyanopyridinium bis(trifluoromethylsulfonyl)imide,,,
101,1261.3,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
101.325,1258.3,298.15,"1,3-dimethylimidazolium dimethylphosphate",,,
48,1256.642857,1261.3,1250,3.911886647,,1005.314286
,,,,,,
101.325,1120,298.15,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,,,
101.325,1186.2,298.15,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,,,
49,1153.1,1186.2,1120,,,922.48
,,,,,,
101.325,1156.5,298.15,1-butyl-3-methylimidazolium nitrate,,,
50,1156.5,1156.5,1156.5,,,925.2
,,,,,,
101.325,1068,298.1,1-butyl-3-methylimidazolium trifluoroacetate,,,
101.325,1217,298.15,1-butyl-3-methylimidazolium trifluoroacetate,,,
101.325,1215.5,298.15,1-butyl-3-methylimidazolium trifluoroacetate,,,
101.325,1212.8,298.15,1-butyl-3-methylimidazolium trifluoroacetate,,,
51,1178.325,1217,1068,73.57052739,,942.66
,,,,,,
101.325,1051.1,298.15,"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",,,
53,1051.1,1051.1,1051.1,,,840.88
,,,,,,
101.325,979.7,298.15,"N,N-dibutyl-N-methyl-1-butanaminium L-lysinate",,,
55,979.7,979.7,979.7,,,783.76
,,,,,,
101.325,999.5,298.15,"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",,,
57,999.5,999.5,999.5,,,799.6
 ,,,,,,
101.325,1473.97,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1475,298.1,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1473.97,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1475.6,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.2,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1474.44,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1475.3,298.15,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
60,1474.58,1475.6,1473.97,0.547945658,,1179.664
 ,,,,,,
101.325,1518.9,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.74,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1519.3,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1520,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1520,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.91,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1525.2,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.74,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.38,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1514.7,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1517,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1517.76,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.3,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518,298,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1516.96,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.25,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.34,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1516.4,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.37,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.74,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1517.9,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1517,298.1,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.2,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.5,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.3,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1518.45,298.15,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1519.5,298.13,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
61,1518.628,1525.2,1514.7,1.666717608,,1214.9024
 ,,,,,,
101.325,1370.8,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.99,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1373.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1357,298.1,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.09,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.1,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.99,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.99,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1371.64,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.1,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.8,299,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.3,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.1,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.2,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.16,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372,298.16,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1372.3,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1364.7,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.6,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.9,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.76,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1368,298,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.1,298,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.3,298,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.4,298,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1370.8,298,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.2,298,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1371.8,298,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.04,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.17,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.07,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1372.22,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1372.4,298.15,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
62,1371.096744,1373.2,1357,2.610678366,,1096.877395
,,,,,,
101.325,1394.66,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1395,298.1,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1394.5,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1395,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394.49,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394.66,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394.51,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394.6,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394.6,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394.4,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1397,298.2,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1394.9,298.15,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,,,
63,1394.793846,1397,1394,0.714079109,,1115.835077
 ,,,,,,
101.325,1310,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101,1322.4,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1321,298.1,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320,298.1,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320.59,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320.59,298,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320.6,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320.59,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1319.8,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1319.8,298.1,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320.8,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1321,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1321,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1321,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1318.9,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1325,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1320.54,298.15,1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,
64,1320.200556,1325,1310,2.845656075,,1056.160445
 ,,,,,,
101.325,1532,298.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1536,298.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1538,298.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1535.84,298.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1535.92,298.15,1-ethylpyridinium bis[(trifluoromethyl)sulfonyl]imide,,,
65,1535.552,1538,1532,2.1810823,,1228.4416
 ,,,,,,
101.2,1250.3,298.15,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1251.2,298,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,,,
101.325,1249.24,298.15,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,,,
67,1250.246667,1251.2,1249.24,0.981087832,,1000.197334
 ,,,,,,
101.325,1244.7,298.15,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,,,
101.325,1230.2,298.15,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,,,
70,1237.45,1244.7,1230.2,,,989.96
,,,,,,
101.325,1491,298.1,1-benzyl-3-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,
101.325,1493,298.15,1-benzyl-3-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,,,
72,1492,1493,1491,,,1193.6
,,,,,,
101.325,1505.35,298.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
101.325,1505.71,298.15,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,
73,1505.53,1505.71,1505.35,,,1204.424
,,,,,,
101.2,1289.7,298.15,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
101.325,1279,298.15,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
101.325,1291.4,298,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
101.325,1288.66,298.15,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,,,
74,1287.19,1291.4,1279,5.575577698,,1029.752
,,,,,,
101,1219.26,298.15,"1,2-diethylpyridinium ethylsulfate",,,
101.325,1220.2,298.15,"1,2-diethylpyridinium ethylsulfate",,,
78,1219.73,1220.2,1219.26,,,975.784
 ,,,,,,
101.325,1436.3,298.15,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide,,,
79,1436.3,1436.3,1436.3,,,1149.04
 ,,,,,,
101.3,1228,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.72,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1240,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.3,298.1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1240.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.5,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.5,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237,298.1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101,1236.33,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1236.5,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.23,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.23,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.23,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.23,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.23,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.6,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.6,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1239,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101,1238.8,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1236.3,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101,1237.6,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101,1238.3,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1236.89,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1241,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.2,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1229.6,298.2,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101,1238.68,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1236.81,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101,1237.4,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1233,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101,1236.5,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.6,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1242.3,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1236.24,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.6,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1236.7,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.8,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.5,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.5,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.14,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.15,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1238.15,298.16,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.9,298.15,1-ethyl-3-methylimidazolium ethyl sulfate,,,
101.325,1237.5,298.16,1-ethyl-3-methylimidazolium ethyl sulfate,,,
80,1237.399231,1242.3,1228,2.179524005,,989.9193848
 ,,,,,,
